frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
254,1.853918,0.564385,0.996669,43.7120,0.092141,8.501,0,7.501,3.0000
255,1.912487,0.560839,0.998544,40.6552,0.092139,8.502,0,4.973,3.0000
256,1.912727,0.555623,1.001857,40.9415,0.092137,8.504,0,5.055,3.0000
257,1.884167,0.550041,1.010943,41.9603,0.092142,8.504,0,5.073,3.0000
258,1.889249,0.552775,1.023988,43.9415,0.092139,8.504,0,8.118,3.0000
259,1.781133,0.540590,1.039122,47.1242,0.092145,8.500,0,7.248,3.0000
260,1.512513,0.491950,1.054465,51.7351,0.092141,8.502,0,5.413,3.0000
261,1.378808,0.458915,1.071652,57.7311,0.092140,8.499,0,6.737,3.0000
262,1.106164,0.471324,1.091158,63.8874,0.092141,8.498,0,7.646,3.0000
263,1.201002,0.485787,1.108720,68.6924,0.092143,8.497,0,7.509,3.0000
264,1.201025,0.479405,1.120272,70.6305,0.092140,8.498,0,5.059,3.0000
265,1.201001,0.460023,1.123977,70.6228,0.092139,8.501,0,4.121,3.0000
266,1.201031,0.452817,1.123999,70.6007,0.092138,8.500,0,4.949,3.0000
267,1.200997,0.460773,1.124060,70.5366,0.092140,8.501,0,7.970,3.0000
268,1.201034,0.473017,1.124181,70.4151,0.092140,8.499,0,7.174,3.0000
269,1.388630,0.469272,1.121565,67.2058,0.092141,8.500,0,3.532,2.9171
270,1.385772,0.450798,1.119886,59.7976,0.092139,8.501,0,5.380,3.0000
271,1.437175,0.490301,1.124249,51.0242,0.092141,8.501,0,7.590,3.0000
272,1.853836,0.556049,1.128638,43.7109,0.092140,8.501,0,7.581,3.0000
273,1.912506,0.565424,1.130506,40.6556,0.092138,8.503,0,5.333,3.0000
274,1.912706,0.560553,1.130127,40.9419,0.092138,8.504,0,2.782,3.0000
275,1.884156,0.555395,1.129193,41.9590,0.092138,8.504,0,4.697,3.0000
276,1.889285,0.553095,1.133350,43.9432,0.092142,8.503,0,7.834,3.0000
277,1.781174,0.536620,1.145776,47.1246,0.092140,8.501,0,7.159,3.0000
278,1.512552,0.488285,1.162417,51.7355,0.092139,8.501,0,2.997,3.0000
279,1.384976,0.458890,1.182763,57.7288,0.092140,8.500,0,3.255,3.0000
280,1.149511,0.451338,1.205143,63.8845,0.092146,8.500,0,7.533,3.0000
281,1.201004,0.462891,1.223163,68.6905,0.092142,8.498,0,7.586,3.0000
282,1.201013,0.464692,1.230592,70.6275,0.092140,8.499,0,5.548,3.0000
283,1.201036,0.454754,1.230595,70.6237,0.092138,8.501,0,2.132,3.0000
284,1.201024,0.447838,1.230623,70.5998,0.092138,8.500,0,4.358,3.0000
285,1.200999,0.452174,1.230677,70.5376,0.092141,8.500,0,7.660,3.0000
286,1.201031,0.469455,1.230799,70.4158,0.092141,8.498,0,7.167,3.0000
287,1.350743,0.476820,1.228190,67.2056,0.092140,8.500,0,3.088,2.9172
288,1.373868,0.471171,1.226510,59.7975,0.092141,8.501,0,2.678,3.0000
289,1.437332,0.512459,1.230880,51.0260,0.092140,8.500,0,7.525,3.0000
290,1.853902,0.571292,1.235269,43.7108,0.092140,8.502,0,7.570,3.0000
291,1.912528,0.569881,1.237137,40.6568,0.092138,8.502,0,5.664,3.0000
292,1.912712,0.552293,1.236759,40.9423,0.092138,8.503,0,1.434,3.0000
293,1.884178,0.535245,1.235824,41.9601,0.092138,8.503,0,4.222,3.0000
294,1.889279,0.529685,1.240193,43.9430,0.092144,8.502,0,7.570,3.0000
295,1.781129,0.517222,1.253153,47.1237,0.092142,8.501,0,7.138,3.0000
296,1.512573,0.479876,1.270521,51.7370,0.092139,8.501,0,3.390,3.0000
297,1.354851,0.466473,1.291664,57.7281,0.092140,8.501,0,2.766,3.0000
298,1.140740,0.469607,1.314782,63.8844,0.092141,8.500,0,7.400,3.0000
299,1.200992,0.458855,1.333328,68.6889,0.092143,8.500,0,7.454,3.0000
300,1.201031,0.443160,1.340966,70.6268,0.092138,8.501,0,5.413,3.0000
301,1.200999,0.436739,1.340971,70.6228,0.092139,8.501,0,2.623,3.0000
302,1.201034,0.436536,1.340993,70.6004,0.092138,8.501,0,4.358,3.0000
303,1.201027,0.446719,1.341056,70.5381,0.092139,8.498,0,7.481,3.0000
304,1.201049,0.461381,1.341176,70.4149,0.092142,8.498,0,7.037,3.0000
305,1.335054,0.454794,1.338562,67.2049,0.092141,8.501,0,5.487,2.9164
306,1.329996,0.462275,1.336892,59.7984,0.092139,8.500,0,4.604,3.0000
307,1.437243,0.514657,1.341263,51.0237,0.092145,8.502,0,7.467,3.0000
308,1.853850,0.579940,1.345661,43.7080,0.092138,8.504,0,7.335,3.0000
309,1.912500,0.581491,1.347523,40.6558,0.092138,8.502,0,4.613,3.0000
310,1.912724,0.564269,1.347141,40.9429,0.092139,8.503,0,4.351,3.0000
311,1.884258,0.546084,1.351852,41.9631,0.092138,8.502,0,4.934,3.0000
312,1.889414,0.544563,1.364999,43.9478,0.092141,8.499,0,7.502,3.0000
313,1.781131,0.523567,1.383243,47.1244,0.092146,8.501,0,6.553,3.0000
314,1.512525,0.470677,1.403185,51.7356,0.092141,8.501,0,7.018,3.0000
315,1.300038,0.457867,1.424959,57.7313,0.092140,8.499,0,6.587,3.0000
316,1.071470,0.468164,1.447564,63.8860,0.092141,8.499,0,7.510,3.0000
317,1.201005,0.467954,1.465240,68.6863,0.092139,8.503,0,6.900,3.0000
318,1.201028,0.455418,1.472403,70.6278,0.092138,8.500,0,3.747,3.0000
319,1.200999,0.437705,1.472409,70.6221,0.092139,8.502,0,5.255,3.0000
320,1.201034,0.442045,1.472429,70.6015,0.092138,8.499,0,5.540,3.0000
321,1.201027,0.454299,1.472489,70.5399,0.092141,8.497,0,7.080,3.0000
322,1.201000,0.466994,1.472614,70.4135,0.092142,8.500,0,5.609,3.0000
323,1.342331,0.457116,1.470003,67.2059,0.092139,8.500,0,7.047,2.9154
324,1.258914,0.453844,1.468335,59.7975,0.092141,8.501,0,7.109,3.0000
