frame,qerr_max,qerr_mean,root_pos_err_m,root_ori_err_deg,root_z,tilt_deg,n_contacts,max_jvel,max_torque
221,1.959898,0.469941,1.291802,166.3934,0.087463,119.454,0,65.191,3.0000
222,1.882261,0.482452,1.290088,164.6713,0.080397,120.406,0,64.326,3.0000
223,1.755951,0.360228,1.295040,165.5278,0.080506,118.165,0,64.718,5.7569
224,1.494388,0.406150,1.310528,168.2991,0.080917,114.984,0,64.325,6.0000
225,1.916457,0.555972,1.327982,174.4256,0.094221,112.627,0,64.927,3.0000
226,1.576398,0.460059,1.338398,178.3936,0.105735,106.379,1,64.435,3.0000
227,1.942014,0.284701,1.353683,179.3650,0.106810,106.531,1,64.948,3.0644
228,1.626842,0.396253,1.377446,179.7152,0.097950,108.445,0,64.603,3.0000
229,2.011246,0.645029,1.392096,177.7825,0.085202,117.206,0,64.978,3.0000
230,1.747589,0.533009,1.388939,177.0849,0.082061,119.015,0,63.911,3.0000
231,1.914863,0.337349,1.382081,177.3933,0.081966,128.141,0,65.142,3.0000
232,1.252607,0.347045,1.375299,179.5389,0.090526,134.115,1,64.552,3.0000
233,1.405639,0.418604,1.375799,175.6046,0.098209,136.402,0,64.082,3.0000
234,1.253508,0.397517,1.377099,176.7796,0.094448,135.209,0,64.439,3.0000
235,1.265867,0.313662,1.379135,179.9700,0.084043,132.890,0,64.353,3.0000
236,1.607954,0.397468,1.385104,177.9019,0.075197,120.805,0,64.726,3.0000
237,1.627025,0.426631,1.404104,179.7659,0.082800,113.432,0,65.091,3.0000
238,1.708528,0.482753,1.418534,177.1890,0.087040,110.397,2,64.344,3.0000
239,1.641691,0.366628,1.431099,179.0462,0.089894,106.146,1,64.787,3.0000
240,1.508067,0.391525,1.437620,177.8754,0.084864,103.459,0,64.140,3.3261
241,1.543696,0.275847,1.443867,176.3205,0.079742,118.047,0,64.743,3.0000
242,1.340717,0.481085,1.469044,176.5437,0.081510,124.541,0,64.076,3.0000
243,1.430272,0.401890,1.499487,175.5385,0.090041,120.977,0,64.930,3.0000
244,1.789357,0.507457,1.529779,171.3300,0.084627,114.459,1,64.242,3.0000
245,1.591202,0.421866,1.556700,162.7721,0.080827,116.378,0,64.850,3.0000
246,1.915556,0.492503,1.591943,161.5340,0.089539,110.632,0,63.919,3.0000
247,1.638103,0.440791,1.638252,167.0523,0.106168,105.128,1,64.303,3.0000
248,1.769692,0.383781,1.674277,170.1987,0.103204,106.060,0,64.308,3.0000
249,1.238093,0.369141,1.706269,173.6092,0.098537,108.834,0,65.081,3.0000
250,1.100160,0.366669,1.700581,176.2456,0.096888,105.314,2,64.033,3.0000
251,1.176346,0.361732,1.670368,178.0838,0.116517,102.341,2,64.655,3.0000
252,1.634019,0.348564,1.641191,172.9120,0.137357,100.858,1,64.684,3.0000
253,1.265454,0.405823,1.610925,174.8548,0.137783,96.599,0,65.121,3.0000
254,1.380938,0.395826,1.572007,175.2382,0.128691,94.510,1,63.946,3.0000
255,1.602186,0.495316,1.553880,170.1743,0.126891,92.803,1,65.275,3.0000
256,1.748293,0.421929,1.554681,165.3358,0.124753,89.284,1,63.910,3.0000
257,1.770063,0.550534,1.543627,171.3619,0.101126,94.440,0,64.956,3.0000
258,1.920446,0.469456,1.524742,172.9403,0.099584,100.181,0,64.791,3.0000
259,1.950693,0.490677,1.518626,170.0279,0.098456,105.614,0,64.790,3.0000
260,1.669879,0.480742,1.528681,163.0080,0.106514,110.821,1,64.150,3.0000
261,1.917475,0.485647,1.520507,159.9331,0.113745,109.332,0,64.533,4.0970
262,1.546361,0.387428,1.503645,162.7118,0.096218,115.588,0,64.489,5.8319
263,1.536036,0.368542,1.479754,174.1693,0.088678,121.526,0,64.270,3.0000
264,1.182654,0.376929,1.468447,170.8648,0.095078,114.365,0,64.574,3.5263
265,1.678088,0.475130,1.471514,169.2387,0.096775,109.625,0,64.851,3.0000
266,1.848983,0.438552,1.473194,173.7038,0.098001,113.935,0,64.429,3.5878
267,1.451703,0.422362,1.473665,177.2934,0.105414,118.069,1,64.477,3.0000
268,1.629812,0.306918,1.466726,178.7079,0.105795,118.869,1,63.932,3.0000
269,1.530711,0.377593,1.464254,176.1374,0.103860,118.588,0,64.823,3.0000
